userId,movieId,rating,date
1,1224,5.0,2000-07-30
1,1226,5.0,2000-07-30
1,1240,5.0,2000-07-30
1,1256,5.0,2000-07-30
1,1258,3.0,2000-07-30
1,1265,4.0,2000-07-30
1,1270,5.0,2000-07-30
1,1275,5.0,2000-07-30
1,1278,5.0,2000-07-30
1,1282,5.0,2000-07-30
1,1291,5.0,2000-07-30
1,1298,5.0,2000-07-30
1,1348,4.0,2000-07-30
1,1377,3.0,2000-07-30
1,1396,3.0,2000-07-30
1,1408,3.0,2000-07-30
1,1445,3.0,2000-07-30
1,1473,4.0,2000-07-30
1,1500,4.0,2000-07-30
1,1517,5.0,2000-07-30
1,1552,4.0,2000-07-30
1,1573,5.0,2000-07-30
1,1580,3.0,2000-07-30
1,1587,5.0,2000-07-30
1,1617,5.0,2000-07-30
1,1620,4.0,2000-07-30
1,1625,5.0,2000-07-30
1,1644,3.0,2000-07-30
1,1676,3.0,2000-07-30
1,1732,5.0,2000-07-30
1,1777,4.0,2000-07-30
1,1793,4.0,2000-07-30
1,1804,5.0,2000-07-30
1,1805,4.0,2000-07-30
1,1920,4.0,2000-07-30
1,1927,5.0,2000-07-30
1,1954,5.0,2000-07-30
1,1967,4.0,2000-07-30
1,2000,4.0,2000-07-30
1,2005,5.0,2000-07-30
1,2012,4.0,2000-07-30
1,2018,5.0,2000-07-30
1,2028,4.0,2000-07-30
1,2033,5.0,2000-07-30
1,2046,4.0,2000-07-30
1,2048,5.0,2000-07-30
1,2054,4.0,2000-07-30
1,2058,5.0,2000-07-30
1,2078,5.0,2000-07-30
1,2090,5.0,2000-07-30
1,2093,3.0,2000-07-30
1,2094,5.0,2000-07-30
1,2096,4.0,2000-07-30
1,2099,4.0,2000-07-30
1,2105,4.0,2000-07-30
1,2115,5.0,2000-07-30
1,2116,5.0,2000-07-30
1,2137,5.0,2000-07-30
1,2139,5.0,2000-07-30
1,2141,5.0,2000-07-30
1,2143,4.0,2000-07-30
1,2161,5.0,2000-07-30
1,2174,4.0,2000-07-30
1,2193,4.0,2000-07-30
1,2253,2.0,2000-07-30
1,2268,4.0,2000-07-30
1,2273,4.0,2000-07-30
1,2291,5.0,2000-07-30
1,2329,5.0,2000-07-30
1,2338,2.0,2000-07-30
1,2353,5.0,2000-07-30
1,2366,4.0,2000-07-30
1,2387,5.0,2000-07-30
1,2389,2.0,2000-07-30
1,2395,5.0,2000-07-30
1,2406,4.0,2000-07-30
1,2414,3.0,2000-07-30
1,2427,5.0,2000-07-30
1,2450,4.0,2000-07-30
1,2459,5.0,2000-07-30
1,2470,5.0,2000-07-30
1,2478,4.0,2000-07-30
1,2492,4.0,2000-08-08
1,2502,5.0,2000-07-30
1,2528,3.0,2000-07-30
1,2529,5.0,2000-07-30
1,2542,5.0,2000-07-30
1,2571,5.0,2000-07-30
1,2580,5.0,2000-07-30
1,2596,5.0,2000-07-30
1,2616,4.0,2000-07-30
1,2617,2.0,2000-07-30
1,2628,4.0,2000-07-30
1,2640,4.0,2000-07-30
1,2641,5.0,2000-07-30
1,2644,4.0,2000-07-30
1,2648,4.0,2000-07-30
1,2654,5.0,2000-07-30
1,2657,3.0,2000-07-30
1,2692,5.0,2000-07-30
1,2700,5.0,2000-07-30
1,2716,5.0,2000-07-30
1,2761,5.0,2000-07-30
1,2797,4.0,2000-07-30
1,2826,4.0,2000-07-30
1,2858,5.0,2000-07-30
1,2872,5.0,2000-07-30
1,2899,5.0,2000-07-30
1,2916,4.0,2000-07-30
1,2944,5.0,2000-07-30
1,2947,5.0,2000-07-30
1,2948,5.0,2000-07-30
1,2949,5.0,2000-07-30
1,2959,5.0,2000-07-30
1,2985,4.0,2000-07-30
1,2987,5.0,2000-07-30
1,2991,5.0,2000-07-30
1,2993,5.0,2000-07-30
1,2997,4.0,2000-07-30
1,3033,5.0,2000-07-30
1,3034,5.0,2000-07-30
1,3052,5.0,2000-07-30
1,3053,5.0,2000-07-30
1,3062,4.0,2000-07-30
1,3147,5.0,2000-07-30
1,3168,4.0,2000-07-30
1,3176,1.0,2000-07-30
1,3243,3.0,2000-07-30
1,3247,3.0,2000-07-30
1,3253,5.0,2000-07-30
1,3273,5.0,2000-07-30
1,3386,5.0,2000-07-30
1,3439,4.0,2000-07-30
1,3440,4.0,2000-07-30
1,3441,5.0,2000-07-30
1,3448,5.0,2000-07-30
1,3450,5.0,2000-07-30
1,3479,4.0,2000-07-30
1,3489,4.0,2000-07-30
1,3527,4.0,2000-07-30
1,3578,5.0,2000-07-30
1,3617,4.0,2000-07-30
1,3639,4.0,2000-07-30
1,3671,5.0,2000-07-30
1,3702,5.0,2000-07-30
1,3703,5.0,2000-07-30
1,3729,5.0,2000-07-30
1,3740,4.0,2000-07-30
1,3744,4.0,2000-07-30
1,3793,5.0,2000-07-30
1,3809,4.0,2000-07-30
1,4006,4.0,2000-07-30
1,5060,5.0,2000-07-30
2,318,3.0,2015-10-24
2,333,4.0,2015-10-24
2,1704,4.5,2015-10-24
2,3578,4.0,2015-10-24
2,6874,4.0,2015-10-24
2,8798,3.5,2015-10-24
2,46970,4.0,2015-10-24
2,48516,4.0,2015-10-24
2,58559,4.5,2015-10-24
2,60756,5.0,2015-10-24
2,68157,4.5,2015-10-24
2,71535,3.0,2015-10-24
2,74458,4.0,2015-10-24
2,77455,3.0,2015-10-24
2,79132,4.0,2015-10-24
2,80489,4.5,2015-10-24
2,80906,5.0,2015-10-24
2,86345,4.0,2015-10-24
2,89774,5.0,2015-10-24
2,91529,3.5,2015-10-24
2,91658,2.5,2015-10-24
2,99114,3.5,2015-10-24
2,106782,5.0,2015-10-24
2,109487,3.0,2015-10-24
2,112552,4.0,2015-10-24
2,114060,2.0,2015-10-24
2,115713,3.5,2015-10-24
2,122882,5.0,2015-10-24
2,131724,5.0,2015-10-24
3,31,0.5,2011-05-27
3,527,0.5,2011-05-27
3,647,0.5,2011-05-27
3,688,0.5,2011-05-27
3,720,0.5,2011-05-27
3,849,5.0,2011-05-27
3,914,0.5,2011-05-27
3,1093,0.5,2011-05-27
3,1124,0.5,2011-05-27
3,1263,0.5,2011-05-27
3,1272,0.5,2011-05-27
3,1275,3.5,2011-05-27
3,1302,0.5,2011-05-27
3,1371,3.0,2011-05-27
3,1587,4.5,2011-05-27
3,2018,0.5,2011-05-27
3,2080,0.5,2011-05-27
3,2090,0.5,2011-05-27
3,2105,2.0,2011-05-27
3,2288,4.0,2011-05-27
3,2424,0.5,2011-05-27
3,2851,5.0,2011-05-27
3,3024,4.5,2011-05-27
3,3210,0.5,2011-05-27
3,3703,5.0,2011-05-27
3,3949,0.5,2011-05-27
3,4518,5.0,2011-05-27
3,5048,0.5,2011-05-27
3,5181,5.0,2011-05-27
3,5746,5.0,2011-05-27
3,5764,4.5,2011-05-27
3,5919,5.0,2011-05-27
3,6238,0.5,2011-05-27
3,6835,5.0,2011-05-27
3,7899,4.5,2011-05-27
3,7991,5.0,2011-05-27
3,26409,4.5,2011-05-27
3,70946,5.0,2011-05-27
3,72378,0.5,2011-05-27
4,21,3.0,2001-04-10
4,32,2.0,1999-12-14
4,45,3.0,2001-04-10
4,47,2.0,1999-12-14
4,52,3.0,2000-07-26
4,58,3.0,2000-07-25
4,106,4.0,2001-04-09
4,125,5.0,2000-07-26
4,126,1.0,2001-04-09
4,162,5.0,1999-12-13
4,171,3.0,1999-12-13
4,176,5.0,2000-07-26
4,190,2.0,1999-12-13
4,215,5.0,1999-12-13
4,222,1.0,1999-12-19
4,232,5.0,2000-07-26
4,235,2.0,1999-12-14
4,247,3.0,2001-04-09
4,260,5.0,1999-12-13
4,265,5.0,2000-07-25
4,296,1.0,1999-12-14
4,319,5.0,1999-12-13
4,342,5.0,2000-07-25
4,345,4.0,1999-12-19
4,348,4.0,2000-07-26
4,351,3.0,2001-04-10
4,357,3.0,2000-07-26
4,368,4.0,1999-12-13
4,417,2.0,1999-12-13
4,441,1.0,2001-04-10
4,450,2.0,2001-04-09
4,457,5.0,1999-12-13
4,475,5.0,1999-12-14
4,492,5.0,1999-12-13
4,509,1.0,1999-12-13
4,538,5.0,1999-12-13
4,539,1.0,2000-07-25
4,553,2.0,1999-12-13
4,588,4.0,1999-12-13
4,593,5.0,2000-07-25
4,595,3.0,2001-04-09
4,599,2.0,1999-12-13
4,608,5.0,2000-07-25
4,648,3.0,1999-12-13
4,708,4.0,2001-04-10
4,759,3.0,1999-12-13
4,800,4.0,1999-12-13
4,892,4.0,2000-07-26
4,898,5.0,2000-07-26
4,899,4.0,1999-12-13
4,902,4.0,1999-12-13
4,904,4.0,1999-12-13
4,908,5.0,1999-12-14
4,910,5.0,1999-12-14
4,912,5.0,1999-12-14
4,914,5.0,1999-12-13
4,919,5.0,1999-12-13
4,920,5.0,1999-12-14
4,930,5.0,2000-07-25
4,937,3.0,2001-04-09
4,1025,4.0,1999-12-13
4,1046,5.0,1999-12-14
4,1057,3.0,2000-07-25
4,1060,2.0,2001-04-10
4,1073,4.0,1999-12-13
4,1077,5.0,1999-12-14
4,1079,2.0,1999-12-13
4,1080,5.0,2001-04-10
4,1084,5.0,1999-12-13
4,1086,5.0,2000-07-25
4,1094,3.0,2000-07-25
4,1103,5.0,2000-07-25
4,1136,5.0,2001-04-10
4,1179,4.0,2000-07-25
4,1183,1.0,2000-07-28
4,1188,5.0,2000-07-25
4,1196,5.0,2000-07-25
4,1197,5.0,2000-07-25
4,1198,3.0,2000-07-25
4,1199,2.0,1999-12-13
4,1203,5.0,1999-12-14
4,1211,1.0,2000-07-25
4,1213,4.0,1999-12-13
4,1219,4.0,2000-07-25
4,1225,4.0,2000-07-25
4,1250,5.0,1999-12-14
4,1259,4.0,2000-07-25
4,1265,4.0,2000-07-26
4,1266,4.0,2001-04-09
4,1279,2.0,2001-04-10
4,1282,5.0,1999-12-13
4,1283,5.0,1999-12-13
4,1288,4.0,1999-12-13
4,1291,4.0,2000-07-25
4,1304,3.0,1999-12-13
4,1391,1.0,1999-12-14
4,1449,5.0,1999-12-13
4,1466,4.0,1999-12-14
4,1500,4.0,2000-07-26
4,1517,4.0,1999-12-13
4,1580,3.0,2001-04-10
4,1597,1.0,1999-12-13
4,1617,2.0,1999-12-13
4,1641,4.0,2000-07-26
4,1704,1.0,1999-12-19
4,1719,4.0,1999-12-13
4,1732,4.0,1999-12-13
4,1733,5.0,1999-12-13
4,1734,3.0,2000-07-25
4,1834,5.0,1999-12-14
4,1860,2.0,2001-04-09
4,1883,4.0,2000-07-26
4,1885,3.0,2000-07-26
4,1892,2.0,2000-07-25
4,1895,4.0,1999-12-19
4,1907,3.0,2000-07-25
4,1914,4.0,2000-07-26
4,1916,1.0,2001-04-10
4,1923,3.0,2001-04-10
4,1947,5.0,1999-12-13
4,1966,2.0,2000-07-26
4,1967,5.0,1999-12-13
4,1968,4.0,2001-04-10
4,2019,2.0,1999-12-13
4,2076,4.0,1999-12-13
4,2078,5.0,1999-12-13
4,2109,4.0,2001-04-10
4,2145,3.0,2001-04-10
4,2150,5.0,2001-04-10
4,2174,5.0,2000-07-25
4,2186,5.0,1999-12-14
4,2203,4.0,1999-12-13
4,2204,5.0,2000-07-25
4,2282,1.0,1999-12-19
4,2324,1.0,2000-07-26
4,2336,2.0,2000-07-25
4,2351,4.0,1999-12-13
4,2359,4.0,2000-07-26
4,2390,5.0,1999-12-13
4,2395,3.0,2000-07-26
4,2406,4.0,2001-04-10
4,2467,4.0,1999-12-13
4,2571,1.0,1999-12-14
4,2583,5.0,1999-12-13
4,2599,5.0,2000-07-26
4,2628,1.0,2001-04-09
4,2683,4.0,1999-12-13
4,2692,5.0,1999-12-13
4,2712,2.0,1999-12-13
4,2762,4.0,2000-07-25
4,2763,1.0,2000-07-28
4,2770,2.0,1999-12-14
4,2791,5.0,2000-07-25
4,2843,5.0,1999-12-13
4,2858,5.0,2000-07-25
4,2874,4.0,2001-04-10
4,2921,4.0,1999-12-13
4,2926,5.0,2001-04-10
4,2959,2.0,1999-12-13
4,2973,2.0,1999-12-13
4,2997,4.0,2001-04-09
4,3033,4.0,2001-04-10
4,3044,5.0,1999-12-13
4,3060,4.0,2001-04-10
4,3079,3.0,2000-07-28
4,3083,5.0,2000-07-26
4,3160,4.0,2000-07-25
4,3175,1.0,2000-07-25
4,3176,4.0,2000-07-25
4,3204,4.0,2000-07-25
4,3255,4.0,2000-07-26
4,3317,4.0,2001-04-10
4,3358,3.0,2000-07-26
4,3365,5.0,2000-07-25
4,3386,4.0,2000-07-25
4,3408,4.0,2001-04-09
4,3481,2.0,2000-07-25
4,3489,1.0,2001-04-09
4,3508,5.0,2000-07-25
4,3538,2.0,2001-04-09
4,3591,1.0,2001-04-10
4,3788,3.0,2000-07-25
4,3809,3.0,2001-04-10
4,3851,5.0,2001-04-09
4,3897,4.0,2001-04-10
4,3911,3.0,2001-04-09
4,3967,4.0,2001-04-09
4,3996,4.0,2001-04-09
4,4002,3.0,2001-04-10
4,4014,1.0,2001-04-09
4,4020,3.0,2001-04-09
4,4021,4.0,2001-04-09
4,4027,3.0,2001-04-09
4,4029,3.0,2001-04-09
4,4033,4.0,2001-04-09
4,4034,5.0,2001-04-09
4,4074,3.0,2001-04-09
4,4121,4.0,2001-04-10
4,4144,3.0,2001-04-09
4,4166,3.0,2001-04-09
4,4226,2.0,2001-12-05
4,4239,5.0,2001-04-09
4,4246,4.0,2001-12-05
4,4252,3.0,2001-12-05
4,4260,2.0,2001-12-05
4,4273,4.0,2001-12-05
4,4308,1.0,2001-12-05
4,4347,4.0,2001-12-05
4,4381,3.0,2001-12-05
4,4641,1.0,2001-12-05
4,4741,3.0,2001-12-05
4,4765,5.0,2001-12-05
4,4881,3.0,2001-12-05
4,4896,4.0,2001-12-05
4,4902,4.0,2001-12-05
4,4967,5.0,2001-12-05
5,1,4.0,1996-11-08
5,21,4.0,1996-11-08
5,34,4.0,1996-11-08
5,36,4.0,1996-11-08
5,39,3.0,1996-11-08
5,50,4.0,1996-11-08
5,58,5.0,1996-11-08
5,110,4.0,1996-11-08
5,150,3.0,1996-11-08
5,153,3.0,1996-11-08
5,232,4.0,1996-11-08
5,247,5.0,1996-11-08
5,253,3.0,1996-11-08
5,261,4.0,1996-11-08
5,265,3.0,1996-11-08
5,266,1.0,1996-11-08
5,290,5.0,1996-11-08
5,296,5.0,1996-11-08
5,300,3.0,1996-11-08
5,316,2.0,1996-11-08
5,318,3.0,1996-11-08
5,344,3.0,1996-11-08
5,349,3.0,1996-11-08
5,357,2.0,1996-11-08
5,364,3.0,1996-11-08
5,367,4.0,1996-11-08
5,380,2.0,1996-11-08
5,410,3.0,1996-11-08
5,457,4.0,1996-11-08
5,474,4.0,1996-11-08
5,475,5.0,1996-11-08
5,515,3.0,1996-11-08
5,527,5.0,1996-11-08
5,531,4.0,1996-11-08
5,534,3.0,1996-11-08
5,588,4.0,1996-11-08
5,589,3.0,1996-11-08
5,590,5.0,1996-11-08
5,592,3.0,1996-11-08
5,594,5.0,1996-11-08
5,595,5.0,1996-11-08
5,596,5.0,1996-11-08
5,597,3.0,1996-11-08
5,608,3.0,1996-11-08
6,2,4.0,1996-10-17
6,3,5.0,1996-10-17
6,4,3.0,1996-10-17
6,5,5.0,1996-10-17
6,6,4.0,1996-10-17
6,7,4.0,1996-10-17
6,8,3.0,1996-10-17
6,10,3.0,1996-10-17
6,11,4.0,1996-10-17
6,13,3.0,1996-10-17
6,15,4.0,1996-10-17
6,16,4.0,1996-10-17
6,17,4.0,1996-10-17
6,19,2.0,1996-10-17
6,21,2.0,1996-10-17
6,22,5.0,1996-10-17
6,24,4.0,1996-10-17
6,25,3.0,1996-10-17
6,26,4.0,1996-10-17
6,27,3.0,1996-10-17
6,31,3.0,1996-10-17
6,32,4.0,1996-10-17
6,34,4.0,1996-10-17
6,36,5.0,1996-10-17
6,41,4.0,1996-10-17
6,43,4.0,1996-10-17
6,45,3.0,1996-10-17
6,46,4.0,1996-10-17
6,47,4.0,1996-10-17
6,50,1.0,1996-10-17
6,54,4.0,1996-10-17
6,60,4.0,1996-10-17
6,61,4.0,1996-10-17
6,62,4.0,1996-10-17
6,65,3.0,1996-10-17
6,66,3.0,1996-10-17
6,76,4.0,1996-10-17
6,79,3.0,1996-10-17
6,86,5.0,1996-10-17
6,87,3.0,1996-10-17
6,88,2.0,1996-10-17
6,89,4.0,1996-10-17
6,92,4.0,1996-10-17
6,93,4.0,1996-10-17
6,95,4.0,1996-10-17
6,100,3.0,1996-10-17
6,102,1.0,1996-10-17
6,104,4.0,1996-10-17
6,105,3.0,1996-10-17
6,110,5.0,1996-10-17
6,112,4.0,1996-10-17
6,113,3.0,1996-10-17
6,126,3.0,1996-10-17
6,135,3.0,1996-10-17
6,140,3.0,1996-10-17
6,141,4.0,1996-10-17
6,145,4.0,1996-10-17
6,146,4.0,1996-10-17
6,150,4.0,1996-10-17
6,151,4.0,1996-10-17
6,153,3.0,1996-10-17
6,158,4.0,1996-10-17
6,159,3.0,1996-10-17
6,160,5.0,1996-10-17
6,161,3.0,1996-10-17
6,163,3.0,1996-10-17
6,165,3.0,1996-10-17
6,168,5.0,1996-10-17
6,170,3.0,1996-10-17
6,171,3.0,1996-10-17
6,174,3.0,1996-10-17
6,177,3.0,1996-10-17
6,179,1.0,1996-10-17
6,180,2.0,1996-10-17
6,181,3.0,1996-10-17
6,185,3.0,1996-10-17
6,186,3.0,1996-10-17
6,189,3.0,1996-10-17
6,191,2.0,1996-10-17
6,195,4.0,1996-10-17
6,196,3.0,1996-10-17
6,201,3.0,1996-10-17
6,204,3.0,1996-10-17
6,205,3.0,1996-10-17
6,207,4.0,1996-10-17
6,208,3.0,1996-10-17
6,209,3.0,1996-10-17
6,210,4.0,1996-10-17
6,212,4.0,1996-10-17
6,216,4.0,1996-10-17
6,217,3.0,1996-10-17
6,218,2.0,1996-10-17
6,219,3.0,1996-10-17
6,222,4.0,1996-10-17
6,224,3.0,1996-10-17
6,225,4.0,1996-10-17
6,230,5.0,1996-10-17
6,231,3.0,1996-10-17
6,234,2.0,1996-10-17
6,236,4.0,1996-10-17
6,237,4.0,1996-10-17
6,239,3.0,1996-10-17
6,240,3.0,1996-10-17
6,243,3.0,1996-10-17
6,248,5.0,1996-10-17
6,250,4.0,1996-10-17
6,251,3.0,1996-10-17
6,252,4.0,1996-10-17
6,253,3.0,1996-10-17
6,254,3.0,1996-10-17
6,256,3.0,1996-10-17
6,257,5.0,1996-10-17
6,258,3.0,1996-10-17
6,261,4.0,1996-10-17
6,262,5.0,1996-10-17
6,265,3.0,1996-10-17
6,266,3.0,1996-10-17
6,267,3.0,1996-10-17
6,270,3.0,1996-10-17
6,271,4.0,1996-10-17
6,273,3.0,1996-10-17
6,274,4.0,1996-10-17
6,276,4.0,1996-10-17
6,277,5.0,1996-10-17
6,279,3.0,1996-10-17
6,281,4.0,1996-10-17
6,282,3.0,1996-10-17
6,288,2.0,1996-10-17
6,289,3.0,1996-10-17
6,291,3.0,1996-10-17
6,292,4.0,1996-10-17
6,293,3.0,1996-10-17
6,296,2.0,1996-10-17
6,302,3.0,1996-10-17
6,303,3.0,1996-10-17
6,304,4.0,1996-10-17
6,310,3.0,1996-10-17
6,312,1.0,1996-10-17
6,313,3.0,1996-10-17
6,314,5.0,1996-10-17
6,315,4.0,1996-10-17
6,316,5.0,1996-10-17
6,317,4.0,1996-10-17
6,318,5.0,1996-10-17
6,327,1.0,1996-10-17
6,329,4.0,1996-10-17
6,330,3.0,1996-10-17
6,332,3.0,1996-10-17
6,333,5.0,1996-10-17
6,336,3.0,1996-10-17
6,337,5.0,1996-10-17
6,339,4.0,1996-10-17
6,340,4.0,1996-10-17
6,342,3.0,1996-10-17
6,343,3.0,1996-10-17
6,344,3.0,1996-10-17
6,347,3.0,1996-10-17
6,348,3.0,1996-10-17
6,349,5.0,1996-10-17
6,350,5.0,1996-10-17
6,351,4.0,1996-10-17
6,352,3.0,1996-10-17
6,353,4.0,1996-10-17
6,354,4.0,1996-10-17
6,355,4.0,1996-10-17
6,356,5.0,1996-10-17
6,357,3.0,1996-10-17
6,358,3.0,1996-10-17
6,359,3.0,1996-10-17
6,360,3.0,1996-10-17
6,361,4.0,1996-10-17
6,362,3.0,1996-10-17
6,364,5.0,1996-10-17
6,366,3.0,1996-10-17
6,367,4.0,1996-10-17
6,368,5.0,1996-10-17
6,370,4.0,1996-10-17
6,371,3.0,1996-10-17
6,374,3.0,1996-10-17
6,377,5.0,1996-10-17
6,378,3.0,1996-10-17
6,380,4.0,1996-10-17
6,381,3.0,1996-10-17
6,382,3.0,1996-10-17
6,383,3.0,1996-10-17
6,405,3.0,1996-10-17
6,410,3.0,1996-10-17
6,412,3.0,1996-10-17
6,415,4.0,1996-10-17
6,416,3.0,1996-10-17
6,419,3.0,1996-10-17
6,426,3.0,1996-10-17
6,432,5.0,1996-10-17
6,434,4.0,1996-10-17
6,435,3.0,1996-10-17
6,437,3.0,1996-10-17
6,440,4.0,1996-10-17
6,445,3.0,1996-10-17
6,450,4.0,1996-10-17
6,454,4.0,1996-10-17
6,455,3.0,1996-10-17
6,457,5.0,1996-10-17
6,458,3.0,1996-10-17
6,460,3.0,1996-10-17
6,466,2.0,1996-10-17
6,468,4.0,1996-10-17
6,469,4.0,1996-10-17
6,472,3.0,1996-10-17
6,474,4.0,1996-10-17
6,475,4.0,1996-10-17
6,477,4.0,1996-10-17
6,480,5.0,1996-10-17
6,485,3.0,1996-10-17
6,489,3.0,1996-10-17
6,490,3.0,1996-10-17
6,491,4.0,1996-10-17
6,493,3.0,1996-10-17
6,494,3.0,1996-10-17
6,497,3.0,1996-10-17
6,500,5.0,1996-10-17
6,502,3.0,1996-10-17
6,505,3.0,1996-10-17
6,508,4.0,1996-10-17
6,509,3.0,1996-10-17
6,510,3.0,1996-10-17
6,515,4.0,1996-10-17
6,516,4.0,1996-10-17
6,520,3.0,1996-10-17
6,524,3.0,1996-10-17
6,527,3.0,1996-10-17
6,531,3.0,1996-10-17
6,532,3.0,1996-10-17
6,536,3.0,1996-10-17
6,537,3.0,1996-10-17
6,539,3.0,1996-10-17
6,540,3.0,1996-10-17
6,542,4.0,1996-10-17
6,543,3.0,1996-10-17
6,546,2.0,1996-10-17
6,548,3.0,1996-10-17
6,552,3.0,1996-10-17
6,553,5.0,1996-10-17
6,569,4.0,1996-10-17
6,575,3.0,1996-10-17
6,587,5.0,1996-10-17
6,588,5.0,1996-10-17
6,589,3.0,1996-10-17
6,590,5.0,1996-10-17
6,592,3.0,1996-10-17
6,593,4.0,1996-10-17
6,594,4.0,1996-10-17
6,595,5.0,1996-10-17
6,596,3.0,1996-10-17
6,597,4.0,1996-10-17
6,606,3.0,1996-10-17
6,608,3.0,1996-10-17
6,609,4.0,1996-10-17
6,616,5.0,1996-10-17
6,628,3.0,1996-10-17
6,631,4.0,1996-10-17
6,637,4.0,1996-10-17
6,640,1.0,1996-10-17
6,647,4.0,1996-10-17
6,662,3.0,1996-10-17
6,667,3.0,1996-10-17
6,694,3.0,1996-10-17
6,697,3.0,1996-10-17
6,700,4.0,1996-10-17
6,704,3.0,1996-10-17
6,708,4.0,1996-10-17
6,709,5.0,1996-10-17
6,710,3.0,1996-10-17
6,711,4.0,1996-10-17
6,719,2.0,1996-10-17
6,736,5.0,1996-10-17
6,747,3.0,1996-10-17
6,762,1.0,1996-10-17
6,765,3.0,1996-10-17
6,775,3.0,1996-10-17
6,780,5.0,1996-10-17
6,783,5.0,1996-10-17
6,795,3.0,1996-10-17
6,799,3.0,1996-10-17
6,801,3.0,1996-10-17
6,802,4.0,1996-10-17
6,818,3.0,1996-10-17
6,830,5.0,1996-10-17
6,835,4.0,1996-10-17
6,837,3.0,1996-10-17
6,838,4.0,1996-10-17
6,839,3.0,1996-10-17
6,842,3.0,1996-10-17
6,848,4.0,1996-10-17
6,852,4.0,1996-10-17
6,867,3.0,1996-10-17
6,880,3.0,1996-10-17
6,881,3.0,1996-10-17
6,888,3.0,1996-10-17
6,891,3.0,1996-10-17
6,979,3.0,1996-10-17
6,981,3.0,1996-10-17
6,986,4.0,1996-10-17
6,991,4.0,1996-10-17
6,996,4.0,1996-10-17
6,999,2.0,1996-10-17
6,1004,4.0,1996-10-17
6,1006,4.0,1996-10-17
6,1042,3.0,1996-10-17
6,1049,5.0,1996-10-17
6,1061,4.0,1996-10-17
6,1064,4.0,1996-10-17
6,1073,3.0,1996-10-17
6,1082,4.0,1996-10-17
6,1084,3.0,1996-10-17
7,1,4.5,2005-01-25
7,50,4.5,2005-01-25
7,58,3.0,2005-01-25
7,150,4.5,2005-01-25
7,165,4.0,2005-01-25
7,260,5.0,2005-01-25
7,356,5.0,2005-01-25
7,380,3.0,2005-01-25
7,466,5.0,2005-01-25
7,480,5.0,2005-01-25
7,587,2.0,2005-01-25
7,588,3.0,2005-01-25
7,589,2.5,2005-01-25
7,592,3.0,2005-01-25
7,593,5.0,2005-01-25
7,595,3.5,2005-01-26
7,648,4.0,2005-01-25
7,750,4.0,2005-01-25
7,780,4.5,2005-01-25
7,920,3.0,2005-01-25
7,924,4.0,2005-01-26
7,1101,4.0,2005-01-25
7,1183,1.5,2005-01-26
7,1196,4.0,2005-01-25
7,1208,4.0,2005-01-25
7,1210,4.0,2005-01-25
7,1219,5.0,2005-01-25
7,1220,4.5,2005-01-25
7,1240,5.0,2005-01-26
7,1246,1.5,2005-01-25
